"LC.H522"	"CO.HCC2998"	"RE.SN12C"	"BR.HS578T"	"LE.K562"	"BR.BT549"	"LC.EKVX"	"LC.HOP62"	"ME.SKMEL28"	"BR.T47D"	"ME.MDAMB435"	"LE.SR"	"BR.MDAMB231"	"ME.LOXIMVI"	"CNS.SNB75"	"ME.M14"	"OV.ADRRES"	"CO.HT29"	"LC.H226"	"RE.RXF393"	"CNS.U251"	"ME.SKMEL5"	"OV.SKOV3"	"PR.DU145"	"OV.OVCAR3"	"OV.IGROV1"	"ME.SKMEL2"	"OV.OVCAR4"	"ME.UACC62"	"CO.COLO205"	"ME.UACC257"	"CNS.SNB19"	"RE.7860"	"LE.HL60"	"CO.SW620"	"LC.A549"	"RE.A498"	"LE.CCRFCEM"	"LC.H23"	"ME.MALME3M"	"RE.UO31"	"RE.TK10"	"LC.HOP92"	"CO.HCT116"	"LC.H322M"	"RE.ACHN"	"CO.HCT15"	"RE.CAKI1"	"CNS.SF539"	"LE.RPMI8226"	"CNS.SF295"	"LE.MOLT4"	"BR.MCF7"	"OV.OVCAR5"	"CNS.SF268"	"LC.H460"	"OV.OVCAR8"	"PR.PC3"	"CO.KM12"
"IPI00025019"	3173300	4880800	8564200	2839700	2124800	5060500	2231000	1026800	1303500	2410000	3596400	5440600	4535400	3814000	7998400	3232800	4196700	3182700	3621700	2693800	6138500	8580500	4801100	3692900	2559900	3455000	4978100	1500000	2832200	3610300	2227900	3204900	1051700	4068300	5299500	4907900	2862100	4498200	3397300	1516400	3298900	5411500	1496900	5188900	2780900	3149000	3842000	2817900	4190500	2808600	3470000	5661000	1802200	4207500	10764000	5948700	6577600	6155800	3060400
"IPI00025084"	6039200	7361100	8436600	3741500	6659600	4632600	11605000	16692000	11592000	4568900	4756200	3777600	14096000	7535900	5940200	10961000	9429800	11035000	4523500	18226000	5559800	2592600	6840200	15815000	3243300	1920200	3480800	3638000	2978900	9489000	2542300	6500900	5735300	941120	3321700	9204300	11868000	3380600	1650000	3796000	17255000	5646200	5517700	7704000	6288600	5830400	4561500	11575000	4277700	1396800	10312000	4078300	2269300	7515100	12025000	3381000	7648900	8787900	3510400
"IPI00025252"	43037000	115590000	89756000	179860000	64527000	157990000	117750000	169170000	39913000	99973000	76395000	323020000	73336000	96412000	95805000	66261000	70003000	123480000	90913000	103770000	181320000	83732000	126430000	79934000	155120000	74809000	109750000	118960000	133240000	164520000	146500000	163310000	123920000	125860000	74052000	40131000	83190000	33500000	68056000	136620000	42314000	56844000	92151000	56986000	263880000	42364000	96038000	97171000	223980000	60491000	58066000	7761400	35696000	133350000	34104000	76488000	51644000	51001000	79756000
"IPI00025273"	9933300	23942000	9630700	1838700	45872000	9161900	13795000	17523000	14189000	21039000	29742000	14084000	21081000	39614000	8822200	16627000	9055700	9329100	9665800	13519000	7763800	16276000	2833800	6783200	22727000	12532000	6236400	12720000	9560800	24027000	9356700	2184400	2952400	27880000	7751100	4862200	13123000	17389000	20707000	9201600	11299000	10299000	4350800	17551000	53531	8920400	21035000	5409400	3815200	19211000	10662000	29968000	6984600	10649000	4951100	10277000	11074000	11500000	15458000
"IPI00025491"	49622000	53339000	13458000	52053000	47408000	40036000	24193000	20747000	9937800	42918000	185580000	71811000	70042000	103340000	35924000	87792000	46536000	47043000	29072000	48792000	59097000	57741000	23528000	45658000	8115800	25384000	27101000	18255000	31049000	31775000	35716000	36267000	3862100	45583000	43185000	17074000	37666000	41184000	38887000	31028000	32243000	34489000	20435000	62091000	12844000	45339000	33335000	31099000	20515000	7766100	10201000	34439000	49213000	21094000	65050000	42315000	34311000	55148000	52168000
"IPI00025796"	4776400	3904600	2843900	2226600	2673900	2696200	2783200	9199900	16907000	3178600	5599200	5989500	2466700	7933800	4895800	3070500	3574700	2022000	3216200	728180	2293300	2947900	3113900	3517000	4287200	3193200	4219400	4613600	5689300	1845400	1893600	2682700	2298000	1909800	4052600	3669900	2463000	1873700	2272000	2958700	1714900	1411700	3296800	3677700	2916600	2858400	1683600	1101100	872940	1651400	1849700	6395100	3809400	4166700	3296200	6693900	1562200	3209300	3076200
"IPI00025815"	5486000	2903600	510150	2836800	2734600	2556100	584540	6653900	6853800	2789100	1319700	6523400	2432700	3304500	2841900	2568100	2531100	3009200	2849800	1717700	2563800	2178100	2916800	2789800	1574900	3057400	3449700	2661300	3701300	3182000	2774100	4748200	217460	3783500	1864600	2082200	1606300	1887200	2618800	2219300	1861600	3193900	3428300	2686900	5529000	2882300	2849200	2927300	3319900	2365900	2221500	2003600	2915800	1737400	2511300	3698600	1543400	3263700	5271700
"IPI00025849"	19379000	14209000	12516000	12411000	32093000	12157000	49373000	44094000	21055000	15441000	19825000	17657000	15201000	24320000	6096700	9582000	12656000	20774000	15644000	14732000	13628000	13630000	12518000	16621000	17318000	20045000	12652000	8449500	10257000	23910000	17052000	9217500	23829000	25111000	17781000	23087000	9499400	40951000	16517000	16275000	18486000	32597000	8686200	8480100	6484700	17076000	16212000	19487000	20652000	40056000	9481300	9421400	23567000	24824000	7464200	24867000	21584000	12286000	25391000
"IPI00025874"	28525000	57164000	24865000	68010000	18078000	89429000	37704000	95139000	68185000	56712000	52925000	102090000	37784000	71679000	49656000	9041100	49448000	43163000	51176000	40608000	29264000	41080000	39728000	28449000	44194000	40933000	34335000	82741000	53473000	41508000	40758000	38127000	21264000	72250000	22455000	31238000	19051000	14215000	44073000	43655000	32695000	24370000	36493000	31930000	13680000	25603000	39509000	33773000	81579000	52695000	53520000	18875000	30025000	13372000	28286000	32104000	29690000	24110000	20105000
"IPI00026089"	13943000	8224500	5655800	951400	6361600	4084200	1228000	5919200	9254700	4121400	2660500	6317500	5629600	4282100	6096500	8361900	6364900	8361200	4547900	6191800	7910800	7134400	4675500	4598000	7820300	5459600	9862700	7942900	6149500	8312300	7464300	9652900	1073800	10353000	13579000	6657600	2243200	10793000	7904800	5419000	2782500	4234800	5045900	7906500	10188000	4438200	6494000	2772000	6771900	8477000	8846100	17022000	9498100	2498800	13871000	8708500	5660300	6412400	7982300
"IPI00026111"	706120	1398800	3933300	2296600	1217600	2064800	3307400	12384000	8530500	1944700	4024600	3865400	3231000	2755500	5928600	2552100	2532100	2765900	5358400	1985000	2408600	2886800	2639700	1913800	1871400	1209500	1401400	9205800	2569600	6792800	3932600	5068600	1778000	3591300	2367000	3831500	3980700	1708000	5076300	3116200	1369700	1774800	3689800	662000	5117700	767510	1538900	2519700	4546900	2902300	3031600	1817200	3342900	4198100	1785600	7054400	1067300	1843200	1966100
"IPI00026154"	21010000	24999000	29648000	36787000	13889000	55356000	3262000	2793700	4971400	20236000	44559000	46566000	25669000	19140000	33053000	6597900	26454000	24298000	28742000	51861000	22324000	14647000	26624000	13066000	21618000	36753000	29613000	65674000	26419000	7623600	36354000	36946000	28209000	10220000	16827000	19778000	24520000	13112000	25780000	14626000	24815000	22991000	20010000	19344000	4103600	15053000	20623000	21098000	45163000	33035000	62228000	9215900	26903000	2147600	10029000	11094000	22063000	39062000	21976000
"IPI00026268"	12845000	8218100	11693000	6072900	3965000	14160000	10562000	17876000	18392000	4324800	7960900	17036000	6845400	8856300	23012000	9655400	14933000	6766900	6785300	13093000	12116000	6985500	11964000	9235200	16736000	8992500	21944000	8957300	8398600	5315300	10411000	18403000	10621000	10275000	6813500	4639900	12709000	15015000	7267900	10451000	8111600	5585100	24394000	11647000	38239000	10399000	4890800	13173000	29047000	8229800	19325000	318390	6942000	6784700	12945000	11016000	10717000	7640300	9554300
"IPI00026625"	13618000	9769700	11843000	4945600	8921900	10763000	10733000	13443000	11620000	5069200	1903800	4997500	6899100	6321300	8150200	7322000	8053300	8778600	7868100	7354300	5191400	6977600	6132100	12612000	7067500	4231200	8931400	9485100	6489800	7532100	5829600	4005600	2590800	7154700	9244800	8763100	5699000	6046700	9962000	6846100	4339700	12579000	11160000	14061000	15435000	7478900	10447000	2144400	8501900	5474500	14528000	8619500	8363500	5616600	6785600	10776000	6795800	9313800	8774300
"IPI00026781"	64674000	255810000	90715000	23217000	150650000	58527000	86354000	20078000	67384000	471040000	78995000	247790000	93030000	123290000	53984000	136500000	55513000	1.26e+08	46413000	19773000	110600000	293500000	42479000	108130000	91705000	171540000	60571000	183370000	186610000	252990000	316590000	55472000	14345000	374500000	90325000	60702000	48885000	112900000	89259000	456750000	108760000	136700000	90090000	316850000	22226000	105510000	137650000	58309000	65738000	374280000	44159000	151750000	590680000	116690000	228070000	190040000	103310000	117410000	109630000
"IPI00027107"	32648000	38994000	5912000	16394000	31190000	26016000	18618000	9538900	27199000	29487000	57598000	92257000	19902000	62921000	8830700	17701000	28646000	23206000	28307000	11408000	25569000	29281000	35943000	20578000	14725000	45464000	16917000	55198000	34862000	20154000	41985000	22475000	309550	23224000	19491000	16086000	16483000	7215600	22612000	18336000	23412000	28512000	21694000	24825000	31471000	36293000	17090000	22880000	26987000	5799100	17779000	15263000	31869000	25026000	15129000	38956000	21080000	21462000	22380000
"IPI00027230"	125180000	210390000	151150000	407110000	115380000	444110000	49882000	25653000	64321000	254610000	209030000	1212800000	242140000	312670000	296490000	116560000	213650000	168100000	262220000	242550000	245250000	244980000	282390000	132870000	287630000	194810000	280100000	346110000	533200000	422870000	522750000	214310000	125580000	192070000	98351000	228730000	114770000	68017000	18997000	265020000	263560000	165850000	196680000	181490000	366930000	242040000	214270000	261140000	434990000	233370000	33754000	65109000	122730000	232860000	160630000	201840000	154380000	167450000	147700000
"IPI00027252"	18862000	16727000	10325000	12630000	9230900	21180000	6570800	17464000	20070000	3545000	22868000	33745000	8539600	29461000	4932300	11652000	14271000	11432000	19832000	9119800	15735000	14032000	8128400	8926600	15148000	11570000	17947000	11733000	15714000	5619600	17789000	23122000	17157000	16249000	15191000	5908600	9515300	5031500	20212000	13590000	17328000	14035000	13212000	12053000	14780000	19987000	13257000	20281000	9351700	10830000	13238000	130330	18973000	12622000	29024000	17938000	12022000	9638600	14897000
"IPI00027442"	14672000	13439000	8856400	8672000	38329000	11047000	15031000	9383700	5303000	35341000	6077000	15522000	9417900	6500800	7756100	9058000	10024000	10280000	5524500	11808000	16016000	17469000	12179000	17300000	3808100	10773000	10572000	8578700	14373000	27663000	14460000	12989000	12240000	36842000	14615000	15852000	12619000	9790700	17921000	7176900	20642000	11126000	6334600	15706000	51219	33978000	9338800	12878000	12333000	37299000	8520400	29404000	15371000	12493000	13047000	11534000	13866000	9966800	27389000
"IPI00027493"	30632000	18880000	26573000	144350000	24989000	57046000	93561000	20484000	35020000	18154000	27446000	76037000	41642000	32160000	57337000	22932000	12087000	19538000	36851000	21438000	39346000	23198000	61828000	16629000	18634000	31528000	51413000	30832000	13134000	34533000	47427000	35867000	26275000	12424000	36669000	141310000	44757000	15346000	12842000	20320000	11254000	18623000	34309000	24025000	91151000	26002000	41728000	20461000	27393000	26034000	41369000	44188000	107110000	25904000	10690000	59115000	16925000	31129000	45693000
"IPI00027497"	16018000	39245000	28506000	17323000	43033000	23761000	26084000	46606000	38042000	14679000	84765000	54560000	33654000	15068000	44553000	70507000	18429000	56341000	20403000	58906000	53179000	37921000	27330000	55796000	32886000	17895000	26922000	53923000	43390000	43724000	28753000	35528000	13438000	95532000	26608000	25524000	36972000	32785000	21837000	22909000	26427000	25495000	17529000	39080000	11933000	13682000	36609000	21105000	25875000	54143000	16184000	17787000	36274000	15530000	27258000	34159000	22878000	36762000	29395000
"IPI00027626"	7744500	9262900	16515000	10236000	9908600	11528000	5408600	10927000	10507000	8066100	14631000	6123300	7862600	15995000	7026700	9147800	10179000	7755400	6114600	8853400	9387300	13361000	6770600	9223600	5954100	6970900	7255600	11090000	7716800	6188000	7757400	14470000	14214000	13889000	15416000	1872900	9099300	6937100	11117000	5386500	12437000	12516000	4649300	24264000	2766500	8097200	19880000	10441000	7444000	15454000	11572000	13930000	6026200	9597900	23755000	6709800	12334000	16160000	17381000
"IPI00027834"	5916800	4147700	2412500	3322800	2441300	3376300	1758800	8766700	1637100	2608400	2405500	5680000	3824500	5429200	3995000	5149300	4017600	5563200	4781500	2403600	2790500	2248700	3045000	1860800	4566900	3021400	9116700	4862700	3787200	4242100	6005700	7742700	3484900	17618000	10782000	9225800	1851400	4091900	1554200	2646300	2060800	3036100	6048300	4197800	7172100	5451100	9376100	2578100	6530000	2942200	6295100	2694900	4681900	3346100	6733100	5941200	4120400	2712600	10316000
"IPI00028004"	1636200	2680900	3147000	1749100	1624000	3247200	2715400	4367700	4512800	2670500	3274600	3524300	3258400	2546400	4998000	2032600	2538300	2597800	2315100	849690	2336500	1858600	2260500	3611600	2066900	1709000	3536200	1751700	1931500	2517500	1479000	947640	880130	2491200	1976900	1605000	2050700	2471600	2081700	928520	3038300	3692500	1385000	4459300	1896100	2884200	2118000	1444100	1994600	2380700	1339100	5572000	1426400	3676200	5181600	3704800	4274900	4054600	3110700
"IPI00921422"	6770400	6872100	8882600	2999300	15618000	7265700	8073800	14236000	1635900	7251000	1038700	530190	8778600	914070	4918100	5175200	6222200	4231900	3235200	5659100	12267000	6171500	4348100	4746400	8641200	7129200	4569100	1756400	4428500	2861900	4798700	9110900	4514600	1437100	7615200	7235500	5306900	10638000	7024300	1800100	6572300	3783000	4003500	6310800	4440600	4635700	4497700	2308100	4369400	12976000	10682000	13801000	5855400	5515700	8437000	4269600	7350500	9725500	11898000
"IPI00028481"	2431300	3519300	12406000	7122600	3163500	4698400	3129700	2936300	4677300	2713700	6095000	4534400	7520300	3811800	2192000	2256900	3259300	2693700	1575000	4030900	4520800	2184300	5400200	6495800	3775800	1266300	5828500	9051500	2892600	5651500	6782500	12083000	2730100	6665400	5493700	5398800	3624900	3299300	4065300	3221000	3511000	4584700	3952900	4513500	4091900	3318000	6917500	7762800	5045700	3905000	7807400	5771200	5326300	3487100	845810	4916700	6005100	3865900	3830800
"IPI00028635"	13524000	51454000	6303900	25739000	6118400	41213000	20508000	35309000	43057000	14757000	18491000	31600000	12260000	36138000	38621000	14502000	24059000	25646000	31827000	14204000	20310000	18537000	15903000	14801000	8294000	13647000	11653000	26152000	24829000	20026000	11001000	11013000	5487900	42563000	11269000	14682000	5862700	5309200	8397600	17157000	15913000	11152000	12684000	10957000	9782600	12745000	13524000	12583000	25354000	26397000	13617000	10527000	10709000	17394000	12703000	16061000	9219300	15534000	11144000
"IPI00028888"	12410000	5275000	518710	6815000	9862700	10762000	6443800	12956000	20413000	6574900	8708800	7701900	10622000	8670400	5406300	4513700	6800300	7798900	6724100	3673600	7368200	6862500	8460700	5944900	4853200	4087200	3555900	6046500	4424800	5648700	4504400	5490700	217890	13031000	8881300	5306100	3312600	24485000	4084900	14620000	5723300	11265000	12941000	10250000	38287000	12211000	12059000	9391600	11509000	11904000	5224300	43510000	10021000	11554000	9232300	7180500	7794000	6144400	9687200
"IPI00029012"	19064000	14630000	13534000	11858000	13029000	9061500	8456100	8820600	14020000	5106200	31362000	17546000	20175000	27506000	11929000	18687000	14004000	16238000	17695000	15753000	18141000	17048000	7712800	13889000	14576000	14901000	11820000	15635000	16937000	10626000	17701000	15110000	14523000	18569000	26676000	20984000	13206000	18146000	9048700	6698000	14092000	9173700	7255600	21545000	7656900	20879000	21783000	9150700	10340000	20006000	26643000	14565000	16072000	13873000	14886000	16463000	14676000	14802000	23114000
"IPI00029133"	9081200	6665700	5044100	8222400	4556500	8593700	1228200	541640	834390	6129700	8421900	16924000	3784200	11782000	1837800	5750200	4956600	6621800	5609800	1191100	3170400	10574000	14950000	6811200	9973600	8544100	8957100	6048900	8637200	5199000	7085200	7495800	3230100	4222300	4369600	5562400	4020900	4721300	4641900	4211100	3309300	7029900	4363500	6821100	9167400	5058200	3318000	8933600	5837500	5460100	7246300	5218800	7184500	4787000	2411400	7499200	4259400	7943900	4961800
"IPI00029557"	7996600	5573000	13598000	8523600	5679300	6854400	1984500	9666300	11430000	4600700	5296900	5030800	6309400	16711000	1117400	3702100	8800300	9903500	5690100	6382700	3892700	4212400	6381800	11811000	5066500	2651700	9912400	6144500	8871300	4086300	4321900	9620600	5983300	4116900	4765000	6695600	5518800	2813800	7756400	3338100	5104300	4128200	10194000	11827000	6574600	7102800	7433600	12273000	7197200	3736900	10278000	13969000	10914000	10228000	3299500	4921000	4277100	15726000	3735000
"IPI00029623"	4923200	5141700	7235200	4636900	4883700	6479200	3979100	1285400	993340	7408400	7113300	7576300	6913600	7040700	4564600	5349800	6190700	5999900	5481800	9195700	5820200	4131300	5624700	7943600	8752100	4389100	5181300	3245500	4747400	7212500	4736500	5200500	2757400	7132600	5601800	5993200	5320400	7161200	4880600	2092200	6087900	3758100	4505300	6965500	3262300	4979400	10226000	6511600	4486700	7265100	5353900	14550000	4232500	9634400	7747400	9303200	7855600	7122700	6179700
"IPI00029629"	3809300	2322900	5852400	32108	2525800	770130	4118500	2989600	1568800	5382400	3058100	1328300	5877200	2629600	583800	2112200	3917800	3029700	3881000	2612800	1463900	3172900	6464100	3000900	2693200	3412700	1846400	449370	1220700	3294800	753400	544730	1988900	2765700	1520100	2856900	2324500	3423200	1508000	2162800	3184600	5759300	1769800	4814400	165710	3346500	1365300	3746800	3018500	3273200	2922400	5936600	2503500	1892700	4391500	1307300	2779500	7292800	1634700
