"LC.H522"	"CO.HCC2998"	"RE.SN12C"	"BR.HS578T"	"LE.K562"	"BR.BT549"	"LC.EKVX"	"LC.HOP62"	"ME.SKMEL28"	"BR.T47D"	"ME.MDAMB435"	"LE.SR"	"BR.MDAMB231"	"ME.LOXIMVI"	"CNS.SNB75"	"ME.M14"	"OV.ADRRES"	"CO.HT29"	"LC.H226"	"RE.RXF393"	"CNS.U251"	"ME.SKMEL5"	"OV.SKOV3"	"PR.DU145"	"OV.OVCAR3"	"OV.IGROV1"	"ME.SKMEL2"	"OV.OVCAR4"	"ME.UACC62"	"CO.COLO205"	"ME.UACC257"	"CNS.SNB19"	"RE.7860"	"LE.HL60"	"CO.SW620"	"LC.A549"	"RE.A498"	"LE.CCRFCEM"	"LC.H23"	"ME.MALME3M"	"RE.UO31"	"RE.TK10"	"LC.HOP92"	"CO.HCT116"	"LC.H322M"	"RE.ACHN"	"CO.HCT15"	"RE.CAKI1"	"CNS.SF539"	"LE.RPMI8226"	"CNS.SF295"	"LE.MOLT4"	"BR.MCF7"	"OV.OVCAR5"	"CNS.SF268"	"LC.H460"	"OV.OVCAR8"	"PR.PC3"	"CO.KM12"
"IPI00001022"	314240	231010	371930	410480	162000	141220	0	0	0	0	0	163000	0	213570	159720	250630	327730	264120	248110	0	161000	357410	296500	252530	1384000	1143600	541320	186100	391090	499510	469390	475160	0	171950	332110	460060	39658	81967	207830	544130	0	0	257260	395580	282690	109050	211500	233730	510590	106750	916910	0	368190	174330	29461	251310	219610	583440	158770
"IPI00001053"	51937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283390	0	0	0	51828
"IPI00001091"	9668000	4374100	6825400	3715900	4902800	2682600	1280700	6239800	5117200	1053800	4374900	13443000	3552800	4444500	1334700	13061000	8336500	4296700	5657600	1778200	2573100	4352600	8728400	3679800	6386800	3147900	6919300	5217400	4983200	659410	15502000	5549700	5655300	1373200	3200900	3749900	850760	1695200	6186100	4314000	2356500	2508500	4048500	3869400	3324000	2845100	6308800	6208900	1705700	6358400	4157200	2120800	6160600	61953	2461800	3320900	4370900	8262500	3088600
"IPI00001102"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42961	0	0
"IPI00001141"	0	188480	466010	203530	207580	383300	201400	1415800	854580	191600	199000	372540	239740	236680	208170	117720	383400	105000	203930	0	169010	302250	199450	255010	261020	0	417740	434320	653970	0	295380	403310	0	142710	249750	497890	0	44769	0	149600	0	178680	324840	118110	139770	128150	156300	0	307830	165170	0	0	71857	141550	0	264260	214090	197320	208520
"IPI00001146"	1549400	1709600	283950	0	3068000	1475700	159890	857050	0	773740	1270000	679520	2126200	1268600	507200	1135600	1961500	2276100	2052900	401320	339170	1032800	2137800	2927000	0	0	1240400	0	1027800	1473200	870730	0	0	3402400	2932500	1969300	1760900	3735600	0	1446500	1540500	2211000	1961800	1839900	1789500	0	0	1962600	2378600	530770	643010	0	0	0	1713400	2372100	5868900	0	75016
"IPI00001159"	13579000	27528000	15294000	857810	33149000	5206600	28696000	10569000	4141600	33583000	15094000	25270000	22276000	18917000	2304200	11851000	14729000	22206000	5996200	13508000	12368000	20443000	13237000	23592000	22749000	27235000	13822000	7044300	22761000	44830000	34948000	3787000	4615300	6901300	20823000	16769000	9850500	13926000	27553000	13021000	15492000	16053000	5553600	40220000	1702000	29197000	32460000	15074000	3897700	61129000	5867300	38920000	35646000	16206000	16237000	26248000	21759000	21898000	18211000
"IPI00001287"	223530	110680	182750	0	330580	67338	0	0	2329300	174240	91951	586610	117970	272250	0	509210	540040	391060	95687	0	0	0	177210	0	546370	558160	508880	416990	603590	1047300	653000	194460	0	0	142180	0	96258	111980	0	267320	127860	75200	48646	965330	432810	79912	260670	0	322480	0	94118	0	95945	338100	0	628240	161860	0	800170
"IPI00001364"	0	88219	0	0	128340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100570	0	0	0	0	0	0	0	84844	0	0	0	0	0	78861	0	0	67099	0	0	0	0	0	0	0	0	0	0	37125	0	343280	0	0	0	0	0	0	0
"IPI00001427"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46166	0	0	0	0	0	0	0	0	0	47436	0	0	0	0	174460	0	0	0	0	175010	0	0	0	0	0	0	0
"IPI00001437"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134700	0	0	0	98404	0	0	0	0	0	0	0	0	0	123530	0	0	116320	0	0	0	0	0
"IPI00001453"	149570	0	0	0	0	0	0	196300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53811	0	0	0	0
"IPI00001458"	288470	358850	303460	363380	534530	0	345960	251270	0	528110	0	661020	634820	280430	93065	1068500	338440	1217800	0	584300	524790	720250	0	717260	0	421700	104980	0	0	2192300	0	183760	0	46588	434770	122070	32902	658470	1429500	231660	109320	124720	0	379730	0	318360	343870	0	0	5589100	0	629140	284740	213240	178740	239530	548510	252690	846260
"IPI00001466"	915490	3052000	1313500	0	1165600	0	384280	2222300	7574700	476970	706620	2385400	967190	1686600	751650	993010	1807900	7597100	1079100	1098400	733540	3975900	889440	1438800	1687600	1333800	1003200	1202500	1549200	4617500	2016800	0	164410	762920	1975400	6878800	1428800	1354900	5911500	137390	1062300	1590300	1162300	1882000	0	1645300	1735600	1317300	287690	1206000	1899700	1957300	1393600	6013300	1065600	1020300	1590300	841520	2619500
"IPI00001485"	0	310770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	419560	0	91245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433490	0	0	0	0
"IPI00001538"	71890	0	503830	0	240320	77458	0	0	344970	0	0	423840	0	42883	0	0	236160	0	0	0	0	0	0	0	280050	0	0	502150	392940	0	307720	0	0	0	0	169480	0	152160	128370	419780	265890	0	282900	0	0	143010	0	85367	0	0	0	0	541040	0	196400	236370	56444	364220	158690
"IPI00001539"	6386200	21431000	0	6364600	136060	3229700	2876300	534500	3674200	0	2185500	9453900	1412100	1144600	1821900	1301600	0	5110200	0	2635100	168230	1640600	0	711660	0	305680	393030	743630	1886400	2571700	6091300	1170200	0	719690	2098000	3492000	0	670180	1381900	2529000	3807400	0	37138	0	381790	0	1860900	2859600	3983100	1478400	0	0	5404300	1701600	1396300	5518200	0	453690	1968300
"IPI00001541"	1626800	2120100	3655900	2263900	3051800	3429800	1601100	1763400	2123900	1246500	292020	2357800	2530200	572720	1751700	1485000	3164300	1032600	2296000	1277500	2433500	3399300	1494400	3073400	3541200	988180	2436100	2696300	3074200	892200	4264000	4194200	4666100	0	4314600	4472000	1131000	997390	0	2626400	2161800	1481200	3851000	1030500	3975800	1417200	1071100	1647300	3426000	3045100	2622800	0	691830	1917000	1117900	2571200	2480100	1086300	1636500
"IPI00001543"	1099900	654140	634080	0	0	186550	0	535740	0	556280	0	317540	1037900	675930	1622800	520490	1772800	583080	1169200	139000	251270	1063600	0	749230	0	0	0	547550	1534000	261300	0	0	0	0	539750	402740	334210	365650	0	737890	399310	173600	1214900	0	887140	0	0	0	0	0	282610	0	1821800	0	407960	539130	297320	810720	688170
"IPI00001545"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1005200	0	0	0	1380500	0	0	0	0	0	0	0	0	0	0	0	412540	0	1544500	0	0	0	0	0	0	0
"IPI00001546"	1852300	1321200	2753700	857090	3096900	2597200	2950900	1560400	1606000	1718400	1859000	2934700	1164000	1892900	251160	1632600	1880500	1237200	187600	0	608460	906870	1190900	950050	0	0	1071900	1072500	1842500	487040	1443500	2516900	1821300	1527500	1593300	1239800	1060800	654630	0	801480	587430	556190	553940	582540	840330	375400	1056300	1134600	1517600	7205700	2074100	0	0	245390	716420	1834100	1525500	1504400	1331900
"IPI00001563"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00001564"	0	0	230240	0	0	0	0	0	0	0	0	0	0	0	174360	0	0	0	0	0	0	0	0	111610	0	0	0	0	0	0	0	0	0	0	0	0	223840	463340	0	0	0	867230	0	0	0	0	0	101180	0	0	315790	307030	0	0	0	0	0	306950	0
"IPI00001568"	175200	203210	0	235520	239550	194040	416130	0	196810	581770	1656200	1619200	321100	300610	779800	924560	130280	212650	184320	0	337500	521410	246530	377210	67523	311240	0	0	0	230300	501250	312160	0	0	255910	193850	0	291370	0	828240	400480	297790	180990	251510	0	274940	518660	267300	543750	0	279920	0	112080	177260	847920	0	268600	227400	331800
"IPI00001578"	236660	0	0	100090	170520	150490	0	0	0	259930	212190	0	164120	292530	0	0	0	0	147870	0	319550	0	343210	199010	316960	349990	0	271040	396450	199800	158200	163660	0	0	0	315740	445400	365220	0	339170	179360	0	77743	0	128010	216100	68240	1490600	658790	342950	854920	89873	276340	386500	0	0	66956	84088	104990
"IPI00001580"	274910	665660	511050	0	799090	0	422280	7025.2	0	95168	0	2276700	1217100	0	0	212410	2318400	3657600	4122700	5121200	722530	1730800	0	1566400	1060300	2356300	0	9607600	549220	0	4205700	2433800	4916000	773980	2661800	1061300	3054500	932850	139580	1748200	1862300	88719	3377700	1359800	252190	1014200	3224300	530620	8665300	1394000	3764500	165830	5020000	0	435110	2175800	2602900	2508100	0
"IPI00001583"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15563	90485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102110	0	0	0
"IPI00001586"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42974	0	0	0	0	0	0	0	0	0	0	22378	0	0	0	0	0	0
"IPI00001589"	10396000	5999700	4674500	802220	4682800	5376400	3091600	2542500	5326600	1867900	2879100	8309100	2151000	4531800	6522400	4509700	10072000	5010900	4698400	3370900	5008400	3688400	2718700	2304900	589040	0	5619800	2970800	3486300	1465200	4093900	3743200	2521300	2796500	3075400	2932200	2189800	1871600	0	3087600	1814300	2756600	4511700	2384900	2668700	1456800	2358100	0	2202400	4800700	4453100	0	1664500	1920500	2873300	2217900	2816000	6683600	2604700
"IPI00470529"	0	0	0	0	0	0	0	0	14709000	0	519890	12120000	0	0	0	6509000	0	0	381890	0	0	3554700	0	0	0	2824700	0	158990	2784100	0	9451200	0	0	0	0	0	0	0	0	10874000	52215	0	221100	0	0	0	0	0	1909300	0	145120	0	0	0	75277	0	0	0	0
"IPI00399307"	1008700	0	0	172130	48701	0	518420	445210	980030	477390	170610	650740	0	115610	763310	701360	1326800	0	0	266000	364250	75056	315880	240320	0	377540	149180	231380	840970	0	714190	518180	0	401000	395280	0	654570	0	166740	822090	372990	102890	598530	136230	492800	231160	142690	840480	529180	0	1120700	0	164080	134440	412620	0	120330	0	565200
"IPI00001618"	600700	414740	102030	989310	796370	1102100	958010	199780	289430	1709300	1730400	1884100	1941500	234500	984690	239780	364720	538320	427150	942280	419810	0	1026100	812650	236050	0	0	2069000	582110	1619100	0	571690	0	764200	619760	260550	555090	592890	988040	569000	520830	2798100	623410	1245400	3697200	1079400	1543600	78423	115860	919420	387690	2647600	625690	633520	0	2121300	1313200	671060	1289400
"IPI00001636"	887890	1771300	1317600	1192100	1706300	348980	980290	1717300	2086700	1120700	1006300	504950	1711200	75739	1444200	1053900	1083100	937360	508650	2046800	924980	853260	687450	1776000	1098600	352030	1289200	1273600	1272700	465180	1392900	1017900	2917900	1456400	1858200	816400	1181300	3932400	821960	1135300	4474300	1342500	866020	1759300	832390	2350400	2214600	1432200	949210	274160	1576100	6439800	903340	2201100	1275000	1067700	2515200	1946800	1607700
"IPI00001638"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54155	0	0	0
"IPI00001639"	65340000	45292000	47038000	30037000	62603000	25662000	39526000	75940000	48018000	44371000	36138000	55040000	63352000	53864000	31480000	44315000	33774000	34758000	33979000	34404000	39716000	32088000	23075000	39273000	39724000	48062000	32039000	21870000	32624000	33432000	28747000	41690000	30546000	23448000	14110000	27650000	37802000	34523000	1796000	39621000	17281000	46514000	26009000	46942000	29198000	34134000	40050000	43517000	29507000	36475000	7934500	45797000	30574000	23993000	51657000	37047000	45538000	56720000	33198000
"IPI00001640"	0	0	0	0	0	0	102630	201190	0	0	72642	29082	56147	48176	61783	0	0	0	0	0	0	0	38173	100860	88922	0	135510	0	0	23698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127830	0	0	0	0	0	0	22488	0	91455	100040	38455
"IPI00001641"	0	0	0	0	0	0	0	71034	0	0	0	0	0	0	0	118000	0	73729	0	0	0	0	0	121870	0	0	0	0	0	0	0	167780	161620	0	423000	0	0	187710	0	0	0	0	0	0	0	62065	149190	0	0	0	0	0	0	0	0	0	146650	90135	826460
"IPI00001649"	56201	0	0	0	0	0	0	0	0	0	0	190340	0	0	0	0	0	36832	0	0	0	0	116400	0	0	0	0	0	0	231340	0	0	0	0	0	0	0	0	0	0	0	0	222430	0	0	0	0	0	102080	423680	326310	0	808280	0	0	613630	0	39077	0
"IPI00001655"	498340	284040	700380	238600	644740	0	811290	1672800	0	0	169160	451560	436860	457590	908300	784330	454520	270440	275260	0	467920	358280	392070	641080	282630	0	912620	295690	552380	233680	70369	984620	0	534790	882780	565610	490580	1015700	247170	138970	524080	310980	112490	552800	407840	983780	736150	580410	1049600	618040	505030	717180	335060	250320	893070	1212300	725450	397340	658010
"IPI00001661"	3422300	5399800	262210	1382300	3413400	3403100	2122800	3021500	1339500	933430	2434900	2293700	1512900	4786100	1279000	2234500	3969400	3645300	1554900	2383900	2923300	852400	1639100	1945100	1608100	2521300	2058100	3781700	1754200	1294700	2611000	3277300	121960	1762000	3224800	1016600	1212400	1231300	2577400	1302900	1329100	1319200	2460800	5766900	7564400	2052500	3775100	1888300	1792200	0	2033900	1314000	2815600	1749300	470840	3458900	3663600	3227700	2927800
"IPI00001663"	1053000	320110	1728700	971870	592710	302320	1563800	801490	2076200	0	1617200	1605100	1289400	147220	683030	1001400	2176900	703760	1633900	469760	1571000	1725700	1587900	809710	3096400	2004800	2334500	2580600	197180	0	684430	1040800	220600	0	390520	0	228880	0	1216200	371480	0	267540	919310	48590	1604400	1253900	1383000	1301600	563600	0	0	0	152680	0	161620	738510	1297800	1714800	343510
"IPI00001676"	3612700	549260	1860700	542780	497100	141460	2376100	1276900	5746100	1288600	355990	612580	1606200	199480	1844100	0	1666100	1809100	1339800	1184900	3844000	4181800	1499300	3704100	556100	2415900	0	1552100	1470900	2287600	1427500	943470	501000	94521	613460	2600800	2624900	1276800	2916700	1868400	1431400	2443200	1719400	3392300	0	2775400	1162200	3612000	2411500	1483300	4316600	2881800	1209500	0	7181500	1589100	1538100	2487700	637810
"IPI00001690"	0	0	0	0	0	0	76978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172240	1159100	195710	0	0	0	0	0	0	0	89460	0	0	0	0	0	221970	0	0	0	0	19190	109760	0	16104	78166	0	0	247860
"IPI00001699"	3370700	1427700	0	0	779310	0	1723400	446530	11135000	504240	0	8931000	925600	0	0	1524400	0	791710	757420	0	0	4788100	0	0	269960	0	0	0	0	7193300	3605500	0	0	12705000	442830	1840600	0	1582900	22325	8150900	2340900	0	0	0	0	2073700	0	0	758520	3120000	0	0	1645400	1658500	0	0	0	0	313140
"IPI00001710"	231570	37755	525050	141220	115770	0	708170	347700	342100	403940	0	56024	123630	0	248240	527110	230450	320830	0	381780	279260	384290	0	299450	165080	110360	0	227040	306110	864830	712530	34482	0	92004	440590	181530	0	99932	0	174310	318310	145370	82321	177560	95735	76009	278090	272470	42921	262280	0	557180	354680	170420	179440	123790	376600	360180	395210
"IPI00001712"	0	0	0	0	0	0	0	0	0	405970	0	0	0	0	0	53536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116250	0	0	0	170860	0	0	0	0	0	0	338540	0	0	0	0	0
"IPI00619930"	255070	568320	65943	91893	583760	118640	543690	735620	991990	0	69838	0	110040	677710	56552	429670	325500	434220	535370	497600	245100	307860	488200	394840	0	184760	0	99563	378510	506460	115000	59860	0	984210	449040	186820	193240	425490	662440	297060	266840	379370	648320	435930	204190	520770	724470	785820	121040	279540	81638	816180	743540	293830	0	1485300	369250	609350	769240
"IPI00001722"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11218	21272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13408	0	0	0
"IPI00001723"	5517600	4906900	0	963530	971890	2752700	5266200	9204400	5489700	200510	1746800	3591100	4189600	5187400	10489000	2661800	2775900	2316100	1310900	6265600	3280500	1881400	2652400	3178000	654230	3736100	1883700	1463800	1092600	219170	2789100	3321100	0	5055300	1683500	2389500	9254300	4146000	10324000	5961100	4620700	4656400	5627600	2617500	3346900	2512600	1929600	3434200	5027600	1305100	1590400	2725300	0	1967600	1753700	2796200	5513300	6335300	1116600
"IPI00658128"	0	0	483720	0	0	0	0	0	0	0	0	0	0	0	0	0	150880	0	0	0	0	0	0	0	0	0	0	0	0	0	323610	0	0	0	0	0	0	0	0	308600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208720	110860	0
"IPI00001730"	0	0	111370	0	1137100	0	1504000	558330	0	149870	0	0	158100	252230	119320	2695000	622120	0	0	152820	491250	158020	0	1049000	0	614130	0	0	166320	0	809430	0	64977	0	298540	76275	0	241200	0	0	593220	0	0	0	0	767220	0	0	0	808190	2052800	0	169760	0	318910	287610	128680	275700	41749
"IPI00001734"	5523200	2552800	1132800	5851100	7687300	16175000	1090800	2711500	1405700	0	14894000	2821100	7875300	2524600	3937000	8490200	2150300	3819200	4953300	5959400	9150800	8860400	7180100	6968200	3107200	3961200	16566000	7108300	5029000	7922800	4228900	2406100	0	14163000	10271000	3029400	5540700	11714000	1037600	3845900	3974000	3675200	1188200	3706600	218740	12060000	11250000	2460100	6519900	9262700	2581400	16523000	474960	480960	4937900	11839000	4414600	6280300	10141000
"IPI00001735"	0	0	315940	0	95141	0	0	0	77777	137880	0	0	0	134980	0	150290	126100	82964	0	88320	75687	49737	92387	27565	447360	344480	41206	0	341820	0	0	1090600	59586	0	0	92320	0	211960	139690	0	0	0	89788	736280	0	21669	0	69351	96596	0	133690	1645400	234820	0	0	197780	0	355290	265770
"IPI00001738"	1523400	997700	1067800	788310	981000	305050	108890	72173	144530	310960	0	346860	677170	337030	1091900	1347800	1021800	813010	1021700	274430	444550	717180	491910	1073600	1035700	1135900	1102900	1009700	1107500	1050900	1270000	2089300	1287900	0	1115800	1357800	520900	310580	0	760950	386990	344270	709420	825830	1253600	807160	1280000	1156100	1136900	1492500	1301100	0	907700	108590	21397	1277800	1250700	153590	1217400
"IPI00922511"	1037700	1388300	1589400	0	725050	0	3843900	0	1120600	3725700	0	628620	0	0	0	135580	439640	1862400	673330	0	0	0	1437400	2203500	2805300	718140	2892600	3685800	0	1563700	672370	414880	0	169640	520350	285450	683000	0	0	65784	446320	832190	0	1349000	6016600	0	642550	2005900	0	856870	0	0	713470	2008700	0	0	145200	1021100	278770
"IPI00001755"	0	0	0	0	0	122590	0	0	0	0	0	0	0	0	67903	0	0	0	0	91238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379730	0	0	0	0	0	97126	0	0	0	0	0	1203000	0	0	0	0	0	0	0	0	0	0
"IPI00001757"	1614200	1764200	1881300	254380	1367300	879700	1178300	150300	0	555300	1143000	308580	612530	2283900	1087400	1433500	819800	1599700	2745800	1008400	2550500	1174500	465610	1287200	2753500	984480	1769000	913750	1256400	1677500	2092000	2240200	0	349650	2363800	1467200	32394	4128600	2092900	1128000	534610	2358400	663350	1333200	1064500	1270900	3954200	710800	2314200	1512800	1226200	332960	1990100	359050	680340	1024700	1551600	3197200	2641900
"IPI00001762"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1237000	0	0	0	0	0	414820	0	0	118510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00217555"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273200	0	0	0	0	0	0	0	0	0
"IPI00001871"	0	129690	0	580510	0	244160	0	0	0	0	0	0	799090	0	133240	0	426770	173260	1056100	427390	0	0	118310	504320	0	0	113290	108170	0	0	0	0	0	0	0	750850	71988	0	0	0	1160100	239100	71984	220670	0	1035500	197030	609530	0	0	104270	0	0	0	113240	159020	578250	281230	151020
"IPI00001881"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42496	0	0	0	0	0	0	0	0	0	0	0	0	65684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00001883"	0	64833	477480	0	978710	547670	0	110800	5304200	0	167220	350750	325100	0	558990	0	545020	0	63546	640570	121390	2513900	676180	248480	0	281210	790130	0	143880	72113	404880	459060	961370	0	746140	0	0	0	0	658200	534500	92722	116170	557180	0	309550	0	394080	106350	0	403520	0	0	0	1820000	186630	131570	443700	548350
"IPI00001885"	66720	53858	0	0	0	196810	454130	209860	1282200	240640	0	423960	252140	167010	52843	916460	768180	159830	380160	267560	810780	2242500	0	135040	0	247880	0	0	151830	0	685220	170140	387790	0	147220	0	109270	0	0	488110	320150	0	0	0	0	425390	0	334100	336560	0	146410	208710	0	358500	0	0	223800	0	0
"IPI00001914"	0	0	0	1039200	0	0	0	231230	2972600	0	252490	600500	41950	0	1491400	224820	0	0	0	1686700	167280	0	299760	0	115830	185590	0	140750	607110	0	231340	153790	0	0	0	0	183020	0	0	1521300	404480	0	505050	0	0	264600	0	0	1625400	0	869620	0	0	0	0	58389	0	133970	0
"IPI00001922"	0	1261200	0	0	0	0	412360	0	0	4034000	0	0	0	0	0	0	0	3317100	0	0	0	0	0	0	302620	0	0	744240	0	355110	0	0	0	0	0	0	0	0	0	0	0	0	0	603380	1331700	0	753790	0	0	893910	0	0	94461	2435000	0	0	0	0	0
"IPI00001952"	0	1004000	0	516540	0	0	698650	0	319100	0	0	720380	157250	0	1718100	347320	80790	226500	0	0	475430	490200	0	0	0	96815	0	75991	672130	0	2311300	819840	0	0	149360	0	0	0	0	503890	1670100	0	0	130600	2345400	0	85888	0	558560	0	380360	0	53930	2336200	0	0	0	109200	0
"IPI00001954"	0	0	0	540790	0	0	0	0	105590	0	0	0	0	0	64614	0	0	66605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191550	33905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00001960"	7671300	0	4864800	17787000	3787800	6622900	12901000	16696000	18545000	1249000	4713100	6263400	10295000	4150200	20374000	8693500	21316000	2317200	9511500	19732000	9712700	3130600	5188100	5068100	3112500	4957900	4737500	3844900	9589100	2012200	9888600	11992000	4847700	1131600	897260	3688400	5991500	2075300	1658700	4370100	9724900	4340200	4168100	2101100	0	2825800	2893000	6729500	14445000	5407900	12763000	413230	804540	3739000	5078900	1870500	27983000	8358200	2446700
"IPI00001985"	84306	186670	391550	0	178550	0	671340	129680	375730	416110	0	286910	156650	0	99799	322050	88868	274470	58408	228600	441270	824960	422650	85826	219070	525270	147090	323740	392560	445150	520710	101850	94647	0	232870	0	98258	136930	60136	1076000	172970	121890	0	0	0	107710	124440	275780	113410	60091	224880	231740	278860	267630	349790	164710	87794	64229	147630
"IPI00001999"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00002070"	420540	65660	361650	0	0	106420	0	0	0	0	0	0	72475	56205	0	0	47291	35778	66403	319840	546860	69669	163680	147980	108250	63178	122730	61748	0	49881	19450	122740	0	0	56899	39575	41303	0	0	0	0	0	0	0	0	0	0	59866	119580	0	0	0	0	133280	0	0	0	311930	0
"IPI00002134"	652900	757550	952040	815850	3842400	1121600	1248100	1005000	1467600	1804700	1170900	0	2208500	1598200	1153200	1316800	817810	1864700	336810	1665700	1811800	885370	1110200	2725500	288300	833280	758570	77318	619460	1364800	107810	1312200	2367600	529560	1373400	481940	1828100	1069600	2138200	1233700	1396200	1864500	533840	1395700	672430	847810	2745000	1255400	924940	0	1117200	2384700	1272400	1292500	2420700	1280700	2592500	2310900	841070
"IPI00002135"	25055	31981	352280	0	1618600	0	0	39802	0	0	0	0	0	0	0	0	264860	186920	0	156340	291730	0	0	516460	0	0	0	0	0	0	0	74607	0	0	0	0	0	673210	476780	0	0	0	0	0	0	0	0	0	0	183370	0	0	0	0	0	0	288010	648350	0
"IPI00002147"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1725400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IPI00002149"	197680	742340	416580	647320	783500	237530	563570	1499900	220100	821340	944320	440870	703540	677620	677530	939890	361900	657170	691460	150510	896610	814080	562380	605320	686940	0	0	920520	632200	2373200	0	1084400	0	229890	1059500	626750	444890	312570	299260	223070	567900	202110	150380	129160	473700	573740	206600	226440	1056600	513210	411640	345810	611350	675170	1667400	670870	870750	530540	351980
"IPI00002150"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57236	0	0	0	0	0	0
"IPI00002186"	233430	768710	592350	240250	494340	349770	763410	362340	2199300	2346300	184140	308740	311930	0	104200	443170	545760	1069000	34275	341940	343060	2951100	413550	1052800	369760	751800	531730	500860	1015100	2464500	1299600	0	258180	0	265940	370200	290880	1349000	1878400	721050	792130	666000	243020	176130	154930	298220	261150	560290	269200	1716300	364260	2087700	179540	969630	905090	236160	274400	278700	597120
"IPI00002188"	150120	354680	186570	0	61945	0	0	200180	0	3158100	94954	75709	58666	0	0	0	367120	283350	0	894840	0	721160	259720	140170	111270	204420	0	210930	143540	435570	379120	0	235430	0	0	0	311330	772910	142310	42498	500790	322070	165970	62310	0	201240	102090	460530	0	0	223700	698770	0	176810	0	0	260340	0	126350
